News_ID,primary_mood,primary_mood_weight,secondary_mood,secondary_mood_weight,introspection,temper,attitude,sensitivity,Category,SubCategory,Title,Abstract,URL,Title_Entities,Abstract_Entities
N34117,grief,0.703,disgust,0.8955,-0.892,0.0,-0.6255,0.0,sports,football_nfl,49ers: Joe Staley could miss time with new injury; Ronald Blair out for season,"The 49ers' first loss of the season was even more painful than initially thought. A day after a 27-24 overtime loss to the Seahawks, head coach Kyle Shanahan said Pro Bowl left tackle Joe Staley had sustained a broken finger that could sideline him ""for a few weeks"" and edge rusher Ronald Blair had suffered a torn ACL that will end his season. Staley, whose finger was also dislocated, was seeking a second opinion to see if it will require...",https://assets.msn.com/labs/mind/BBWFbqH.html,"[{""Label"": ""Joe Staley"", ""Type"": ""P"", ""WikidataId"": ""Q3808704"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [7], ""SurfaceForms"": [""Joe Staley""]}, {""Label"": ""Ronald Blair"", ""Type"": ""P"", ""WikidataId"": ""Q24007165"", ""Confidence"": 0.991, ""OccurrenceOffsets"": [51], ""SurfaceForms"": [""Ronald Blair""]}]","[{""Label"": ""Kyle Shanahan"", ""Type"": ""P"", ""WikidataId"": ""Q6451434"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [144], ""SurfaceForms"": [""Kyle Shanahan""]}, {""Label"": ""Joe Staley"", ""Type"": ""P"", ""WikidataId"": ""Q3808704"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [184, 346], ""SurfaceForms"": [""Joe Staley"", ""Staley""]}, {""Label"": ""Ronald Blair"", ""Type"": ""P"", ""WikidataId"": ""Q24007165"", ""Confidence"": 0.991, ""OccurrenceOffsets"": [283], ""SurfaceForms"": [""Ronald Blair""]}, {""Label"": ""San Francisco 49ers"", ""Type"": ""O"", ""WikidataId"": ""Q337758"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""The 49ers""]}, {""Label"": ""Seattle Seahawks"", ""Type"": ""O"", ""WikidataId"": ""Q221878"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [123], ""SurfaceForms"": [""Seahawks""]}, {""Label"": ""Pro Bowl"", ""Type"": ""E"", ""WikidataId"": ""Q786705"", ""Confidence"": 0.967, ""OccurrenceOffsets"": [163], ""SurfaceForms"": [""Pro Bowl""]}]"
N45376,ecstasy,0.4121,bliss,0.3394,0.7959999999999999,0.772,0.659,0.659,sports,football_nfl,Colts 'encouraged and optimistic' Jacoby Brissett plays vs. Jaguars,,https://assets.msn.com/labs/mind/BBWBVxx.html,"[{""Label"": ""Indianapolis Colts"", ""Type"": ""O"", ""WikidataId"": ""Q193753"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Colts""]}, {""Label"": ""Jacoby Brissett"", ""Type"": ""P"", ""WikidataId"": ""Q18022139"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""Jacoby Brissett""]}, {""Label"": ""Jacksonville Jaguars"", ""Type"": ""O"", ""WikidataId"": ""Q272223"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""Jaguars""]}]",[]
N15756,ecstasy,0.7803,bliss,0.6758,0.9175,0.883,0.7929999999999999,0.0,foodanddrink,recipes,10 Healthy Dips Perfect For The Big Game,"Munch on these healthy dips at your next get-together or as a mid-day snack. Yes, you really can have one more bite! The post 15 Healthy Dips for Guilt-Free Snacking appeared first on Taste of Home.",https://assets.msn.com/labs/mind/BBWEsHx.html,"[{""Label"": ""Big Game (American football)"", ""Type"": ""E"", ""WikidataId"": ""Q4905753"", ""Confidence"": 0.968, ""OccurrenceOffsets"": [32], ""SurfaceForms"": [""Big Game""]}]","[{""Label"": ""Taste of Home"", ""Type"": ""M"", ""WikidataId"": ""Q7687701"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [184], ""SurfaceForms"": [""Taste of Home""]}]"
N51973,enthusiasm,0.4211999999999999,,,0.992,0.0,0.0,0.799,news,newsus,Frisco ISD Adding 10 Minutes To School Day Next Year,"The goal is to end the school year before Memorial Day weekend, permanently.",https://assets.msn.com/labs/mind/BBWDkIQ.html,[],"[{""Label"": ""Memorial Day"", ""Type"": ""H"", ""WikidataId"": ""Q371781"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""Memorial Day""]}]"
N5645,ecstasy,0.6545000000000001,delight,0.1689,0.8759999999999999,0.0,0.7158,0.0,sports,football_nfl,Le'Veon Bell confirmed Chiefs were among teams interested in him,"It was surprising to learn the Chiefs were in the market for Bell ahead of the trade deadline, but it looks like the price was just too high",https://assets.msn.com/labs/mind/AAJGrML.html,"[{""Label"": ""Le'Veon Bell"", ""Type"": ""P"", ""WikidataId"": ""Q6506294"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Le'Veon Bell""]}, {""Label"": ""Kansas City Chiefs"", ""Type"": ""O"", ""WikidataId"": ""Q223522"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Chiefs""]}]","[{""Label"": ""Le'Veon Bell"", ""Type"": ""P"", ""WikidataId"": ""Q6506294"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [61], ""SurfaceForms"": [""Bell""]}, {""Label"": ""Kansas City Chiefs"", ""Type"": ""O"", ""WikidataId"": ""Q223522"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [31], ""SurfaceForms"": [""Chiefs""]}]"
N20340,ecstasy,0.7636,pleasantness,0.9295,0.912,0.298,0.6368,0.0,video,animals,The Maryland SPCA Offers Pet Safety Tips For This Halloween,The Maryland SPCA Offers Pet Safety Tips For This Halloween,https://assets.msn.com/labs/mind/AAJ26s8.html,[],[]
N56981,ecstasy,0.7121,delight,0.6636,0.895,0.449,0.879,0.8365,sports,tennis,Nadal saves match point v Medvedev for 1st win at ATP Finals,"LONDON (AP)   Facing match point at 5-1 down in the third set, Rafael Nadal gave himself about a one-in-a-thousand chance of turning things around against Daniil Medvedev at the ATP Finals. Those odds turned out to be more than good enough for the top-ranked Spaniard. Nadal saved that match point with a perfect drop shot and then rallied to beat Medvedev 6-7 (3), 6-3, 7-6 (4) Wednesday, keeping alive his chances of advancing from the group...",https://assets.msn.com/labs/mind/BBWHGs5.html,"[{""Label"": ""Rafael Nadal"", ""Type"": ""P"", ""WikidataId"": ""Q10132"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Nadal""]}, {""Label"": ""Daniil Medvedev"", ""Type"": ""P"", ""WikidataId"": ""Q21622022"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [26], ""SurfaceForms"": [""Medvedev""]}, {""Label"": ""ATP Finals"", ""Type"": ""U"", ""WikidataId"": ""Q270907"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""ATP Finals""]}]","[{""Label"": ""Rafael Nadal"", ""Type"": ""P"", ""WikidataId"": ""Q10132"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [63, 269], ""SurfaceForms"": [""Rafael Nadal"", ""Nadal""]}, {""Label"": ""Daniil Medvedev"", ""Type"": ""P"", ""WikidataId"": ""Q21622022"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [155, 348], ""SurfaceForms"": [""Daniil Medvedev"", ""Medvedev""]}, {""Label"": ""ATP Finals"", ""Type"": ""U"", ""WikidataId"": ""Q270907"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 178], ""SurfaceForms"": [""LONDON"", ""ATP Finals""]}]"
N64352,loathing,0.8576,grief,0.7303000000000001,-0.901,-0.49,-0.943,0.0,news,newsus,Top Miami news: Woman injured in crash sues police; Jeep slams in to convenience store; more,"Here's the most recent top news in Miami; see what headlines are trending among local readers, with links to full articles.",https://assets.msn.com/labs/mind/BBWEFzX.html,"[{""Label"": ""Jeep"", ""Type"": ""O"", ""WikidataId"": ""Q30113"", ""Confidence"": 0.992, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Jeep""]}, {""Label"": ""The Miami News"", ""Type"": ""M"", ""WikidataId"": ""Q2412820"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Miami news""]}]","[{""Label"": ""Miami"", ""Type"": ""G"", ""WikidataId"": ""Q8652"", ""Confidence"": 0.96, ""OccurrenceOffsets"": [35], ""SurfaceForms"": [""Miami""]}]"
N53623,terror,0.6212,,,0.0,0.0,0.0,-0.865,finance,finance-top-stocks,Microsoft earnings: The death of Windows 7 is almost here,"When Microsoft Corp. stopped supporting its Windows XP operating system, the rush to replace aging machines that relied on the older software led to a huge boost to the company's earnings. For that reason, investors have likely been looking forward to the end of Windows 7   which arrives in January   for years.",https://assets.msn.com/labs/mind/AAJ95L2.html,"[{""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Microsoft""]}, {""Label"": ""Windows 7"", ""Type"": ""J"", ""WikidataId"": ""Q11215"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""Windows 7""]}]","[{""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""Microsoft Corp.""]}, {""Label"": ""Windows 7"", ""Type"": ""J"", ""WikidataId"": ""Q11215"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [263], ""SurfaceForms"": [""Windows 7""]}]"
N22991,grief,0.6,terror,0.522,-0.858,-0.424,-0.8008,-0.8323,news,newsworld,Syrian Arab Fighters Backed by Turkey Kill Two Kurdish Prisoners,"Turkish-backed Syrian Arab fighters killed at least two Kurdish prisoners on Saturday, one of them lying on the ground with his hands bound behind his back, in a powerful illustration of the forces unleashed by President Trump's decision to pull back American troops shielding former Kurdish allies in northern Syria.",https://assets.msn.com/labs/mind/AAIG68J.html,[],"[{""Label"": ""United States Army"", ""Type"": ""O"", ""WikidataId"": ""Q9212"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [251], ""SurfaceForms"": [""American troops""]}, {""Label"": ""Turkish involvement in the Syrian Civil War"", ""Type"": ""E"", ""WikidataId"": ""Q18208094"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Turkish-backed""]}, {""Label"": ""Syria"", ""Type"": ""G"", ""WikidataId"": ""Q858"", ""Confidence"": 0.99, ""OccurrenceOffsets"": [311], ""SurfaceForms"": [""Syria""]}, {""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [211], ""SurfaceForms"": [""President Trump""]}]"
N40747,,,,,0.0,0.991,0.0,0.0,weather,weathertopstories,A cold start but plenty of sunshine to follow,,https://assets.msn.com/labs/mind/AAIMbJU.html,[],[]
N38785,terror,0.7182,grief,0.2833,-0.7535,0.0,-0.672,-0.897,finance,finance-top-stocks,Uber sinks to record low as IPO share lockup expires,"A large stake in Uber Technologies changed hands before the market opened Wednesday, a person familiar with the matter said, as post-IPO selling restrictions lift for early investors and insiders.",https://assets.msn.com/labs/mind/AAJX3La.html,"[{""Label"": ""Uber"", ""Type"": ""O"", ""WikidataId"": ""Q780442"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Uber""]}, {""Label"": ""Initial public offering"", ""Type"": ""U"", ""WikidataId"": ""Q185142"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""IPO""]}]","[{""Label"": ""Uber"", ""Type"": ""O"", ""WikidataId"": ""Q780442"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""Uber Technologies""]}]"
N29639,grief,0.9182,loathing,0.2727,-0.963,0.0,-0.75,0.0,finance,finance-video,How Toys 'R' Us Went Bankrupt,"For decades, Toys ""R"" Us was not only one of the top toy retailers in the United States, it was one of the top retailers period. Until it suddenly wasn't. Toys ""R"" filed for bankruptcy in 2017 and liquidated six months later. This is the story of how Toys ""R"" Us went bankrupt. Illustration: Carter McCall/The Wall Street Journal.",https://assets.msn.com/labs/mind/AAJSWPy.html,[],"[{""Label"": ""The Wall Street Journal"", ""Type"": ""M"", ""WikidataId"": ""Q164746"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [306], ""SurfaceForms"": [""The Wall Street Journal""]}, {""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.973, ""OccurrenceOffsets"": [], ""SurfaceForms"": []}]"
N33577,ecstasy,0.9182,pleasantness,0.9742,0.963,0.0,0.6515000000000001,0.0,autos,autosenthusiasts,"Jaguar Will Sell You An Authentic $1,000 Toolkit No One Will Ever Use",,https://assets.msn.com/labs/mind/AAJTDqn.html,"[{""Label"": ""Jaguar Cars"", ""Type"": ""O"", ""WikidataId"": ""Q30055"", ""Confidence"": 0.987, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Jaguar""]}]",[]
N62111,enthusiasm,0.6879000000000001,bliss,0.4272999999999999,0.7913,0.8009999999999999,0.7787999999999999,0.887,foodanddrink,restaurantsandnews,McDonald's celebrates Happy Meal's 40th anniversary by bringing back retro toys,"McDonald's is celebrating the Happy Meal's 40th anniversary with a special Surprise Happy Meal, featuring 17 iconic toys including a Beanie Baby.",https://assets.msn.com/labs/mind/AAJFecC.html,"[{""Label"": ""McDonald's"", ""Type"": ""O"", ""WikidataId"": ""Q38076"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""McDonald's""]}, {""Label"": ""Happy Meal"", ""Type"": ""U"", ""WikidataId"": ""Q1321593"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [22], ""SurfaceForms"": [""Happy Meal""]}]","[{""Label"": ""McDonald's"", ""Type"": ""O"", ""WikidataId"": ""Q38076"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""McDonald's""]}, {""Label"": ""Happy Meal"", ""Type"": ""U"", ""WikidataId"": ""Q1321593"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [30, 84], ""SurfaceForms"": [""Happy Meal"", ""Happy Meal""]}, {""Label"": ""Beanie Babies"", ""Type"": ""U"", ""WikidataId"": ""Q128424"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [133], ""SurfaceForms"": [""Beanie Baby""]}]"
N63898,ecstasy,0.6727,serenity,0.8484999999999999,0.882,0.28,0.113,0.0,sports,football_nfl,Matt Nagy's last-place Bears aren't meeting expectations   and the fan base is enraged. How will he respond?,"Matt Nagy was called to the witness stand Monday afternoon, a co-defendant in the trial that has ruined Chicago's fall. The people versus the 2019 Bears season. Specifically, Nagy was summoned to piece together the events of the afternoon of October 27th. On that otherwise beautiful day at Soldier Field, Nagy's Bears had battered the home crowd's spirit while inflicting damage to their own ...",https://assets.msn.com/labs/mind/AAJDlaS.html,"[{""Label"": ""Chicago Bears"", ""Type"": ""O"", ""WikidataId"": ""Q205033"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Bears""]}, {""Label"": ""Matt Nagy"", ""Type"": ""P"", ""WikidataId"": ""Q6789115"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Matt Nagy""]}]","[{""Label"": ""Soldier Field"", ""Type"": ""S"", ""WikidataId"": ""Q1132413"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [291], ""SurfaceForms"": [""Soldier Field""]}, {""Label"": ""Chicago Bears"", ""Type"": ""O"", ""WikidataId"": ""Q205033"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [104, 147, 313], ""SurfaceForms"": [""Chicago"", ""Bears"", ""Bears""]}, {""Label"": ""Matt Nagy"", ""Type"": ""P"", ""WikidataId"": ""Q6789115"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 175, 306], ""SurfaceForms"": [""Matt Nagy"", ""Nagy"", ""Nagy""]}]"
N16072,serenity,0.703,acceptance,0.3303,0.0,0.2319999999999999,0.109,0.0,sports,football_nfl,"Koobservations: Let's Face It, Eagles Are Just Not That Good",We're not going to overthink this one. The Eagles flat out didn't look ready to play in a 37-10 loss to the Cowboys.,https://assets.msn.com/labs/mind/AAJ6bVU.html,[],"[{""Label"": ""Dallas Cowboys"", ""Type"": ""O"", ""WikidataId"": ""Q204862"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [108], ""SurfaceForms"": [""Cowboys""]}]"
N37356,ecstasy,0.497,delight,0.4879,0.8240000000000001,0.0,0.821,0.0,finance,finance-companies,Toys R Us launches new website and teams with Target,Bankrupt toy seller's new portal offers product reviews and lets consumers make purchases through discount giant,https://assets.msn.com/labs/mind/AAIu06N.html,"[{""Label"": ""Toys R Us"", ""Type"": ""O"", ""WikidataId"": ""Q696334"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Toys R Us""]}, {""Label"": ""Target Corporation"", ""Type"": ""O"", ""WikidataId"": ""Q1046951"", ""Confidence"": 0.985, ""OccurrenceOffsets"": [46], ""SurfaceForms"": [""Target""]}]",[]
N12155,enthusiasm,0.5727,,,0.0,0.0,0.0,0.8490000000000001,sports,baseball_mlb,MLB investigating Astros for sign stealing,"The Houston Astros could be in even more hot water fresh off a surprising World Series loss to the Washington Nationals, as Major League Baseball is investigating who had knowledge of the Astros stealing signs during the 2017 season.",https://assets.msn.com/labs/mind/BBWEOCZ.html,"[{""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""Astros""]}, {""Label"": ""Major League Baseball"", ""Type"": ""O"", ""WikidataId"": ""Q1163715"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""MLB""]}]","[{""Label"": ""Houston Astros"", ""Type"": ""O"", ""WikidataId"": ""Q848117"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [4, 188], ""SurfaceForms"": [""Houston Astros"", ""Astros""]}, {""Label"": ""Major League Baseball"", ""Type"": ""O"", ""WikidataId"": ""Q1163715"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [124], ""SurfaceForms"": [""Major League Baseball""]}, {""Label"": ""World Series"", ""Type"": ""E"", ""WikidataId"": ""Q265538"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [74], ""SurfaceForms"": [""World Series""]}, {""Label"": ""Washington Nationals"", ""Type"": ""O"", ""WikidataId"": ""Q825838"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [99], ""SurfaceForms"": [""Washington Nationals""]}]"
N5809,ecstasy,0.7242000000000001,delight,0.2848,0.899,0.0,0.754,0.659,news,newsgoodnews,One Papillion teacher helping elementary students cope with stress,"A Papillion-La Vista teacher saw a need: Students as young as kindergarten and first grade were exhibiting signs of childhood anxiety and depression. Rumsey Station Elementary kindergarten teacher Amy Stock started Wellness Club at the school. ""I just noticed kids just struggling a lot with anxiety, worries, getting so frustrated and not really knowing how to deal with their big feelings,"" Stock said. She said it's all too familiar and something...",https://assets.msn.com/labs/mind/AAJaVIh.html,"[{""Label"": ""Papillion, Nebraska"", ""Type"": ""G"", ""WikidataId"": ""Q960468"", ""Confidence"": 0.937, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""Papillion""]}]","[{""Label"": ""Papillion-La Vista Senior High School"", ""Type"": ""F"", ""WikidataId"": ""Q7132999"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [2], ""SurfaceForms"": [""Papillion-La Vista""]}]"
N23313,grief,0.6212,loathing,0.3697,-0.865,0.0,-0.782,-0.6495000000000001,sports,tennis,Sinner basking in spotlight with Next Gen ATP Finals win,"Italian teenager Jannik Sinner admitted he felt like Roger Federer or Rafael Nadal as he basked in the spotlight after defeating top-seed Australian Alex de Minaur in straight sets to win the Next Gen ATP Finals on home soil in Milan on Saturday. The 18-year-old Sinner, an eighth-seeded wildcard, saved nine break points to win 4-2, 4-1, 4-2 in just over an hour against 18th-ranked De Minaur, who also lost last year's final to Stefanos Tsitsipas....",https://assets.msn.com/labs/mind/BBWwd7A.html,"[{""Label"": ""Jannik Sinner"", ""Type"": ""N"", ""WikidataId"": ""Q54812588"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Sinner""]}]","[{""Label"": ""Jannik Sinner"", ""Type"": ""N"", ""WikidataId"": ""Q54812588"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17, 263], ""SurfaceForms"": [""Jannik Sinner"", ""Sinner""]}, {""Label"": ""Alex de Minaur"", ""Type"": ""P"", ""WikidataId"": ""Q22958938"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [149, 384], ""SurfaceForms"": [""Alex de Minaur"", ""De Minaur""]}, {""Label"": ""Stefanos Tsitsipas"", ""Type"": ""P"", ""WikidataId"": ""Q24450982"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [430], ""SurfaceForms"": [""Stefanos Tsitsipas""]}, {""Label"": ""Milan"", ""Type"": ""G"", ""WikidataId"": ""Q490"", ""Confidence"": 0.971, ""OccurrenceOffsets"": [228], ""SurfaceForms"": [""Milan""]}, {""Label"": ""Roger Federer"", ""Type"": ""P"", ""WikidataId"": ""Q1426"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [53], ""SurfaceForms"": [""Roger Federer""]}, {""Label"": ""Rafael Nadal"", ""Type"": ""P"", ""WikidataId"": ""Q10132"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [70], ""SurfaceForms"": [""Rafael Nadal""]}]"
